context,count,primary_context,num,user,sum
406728,1729,47849,1729,172171,1729
406750,1730,47861,1730,172173,1730
406777,1731,47873,1731,172181,1731
406803,1732,47885,1732,172183,1732
406827,1733,47896,1733,172186,1733
406851,1734,47907,1734,172189,1734
406876,1735,47918,1735,172201,1735
406900,1736,47929,1736,172203,1736
406924,1737,47940,1737,172206,1737
406948,1738,47952,1738,172209,1738
406972,1739,47964,1739,172216,1739
406996,1740,47975,1740,172218,1740
407020,1741,47986,1741,172221,1741
407044,1742,47998,1742,172224,1742
407068,1743,48010,1743,172232,1743
407092,1744,48021,1744,172235,1744
407116,1745,48032,1745,172238,1745
407140,1746,48045,1746,172240,1746
407167,1747,48057,1747,172247,1747
407195,1748,48068,1748,172250,1748
407220,1749,48080,1749,172253,1749
407245,1750,48091,1750,172257,1750
407269,1751,48103,1751,172264,1751
407296,1752,48116,1752,172266,1752
407324,1753,48129,1753,172274,1753
407348,1754,48141,1754,172276,1754
407370,1755,48154,1755,172279,1755
407392,1756,48166,1756,172282,1756
407415,1757,48178,1757,172285,1757
407572,1758,48286,1758,172293,1758
407650,1759,48323,1759,172295,1759
407767,1760,48420,1760,172298,1760
407885,1761,48470,1761,172302,1761
408005,1762,48523,1762,172309,1762
408078,1763,48560,1763,172311,1763
408151,1764,48597,1764,172314,1764
408224,1765,48632,1765,172318,1765
408296,1766,48666,1766,172325,1766
408365,1767,48698,1767,172328,1767
408433,1768,48735,1768,172331,1768
408508,1769,48769,1769,172334,1769
408577,1770,48802,1770,172341,1770
408645,1771,48834,1771,172343,1771
408716,1772,48868,1772,172346,1772
408784,1773,48902,1773,172349,1773
408871,1774,48939,1774,172356,1774
408937,1775,48970,1775,172359,1775
408966,1776,48983,1776,172362,1776
408993,1777,48995,1777,172365,1777
409020,1778,49007,1778,172372,1778
409045,1779,49019,1779,172375,1779
409069,1780,49031,1780,172378,1780
409097,1781,49044,1781,172386,1781
409121,1782,49056,1782,172388,1782
409148,1783,49068,1783,172392,1783
409174,1784,49080,1784,172395,1784
409200,1785,49092,1785,172403,1785
409223,1786,49105,1786,172406,1786
409248,1787,49116,1787,172409,1787
409273,1788,49128,1788,172412,1788
409298,1789,49139,1789,172420,1789
409322,1790,49150,1790,172422,1790
409346,1791,49161,1791,172425,1791
409370,1792,49174,1792,172428,1792
409395,1793,49186,1793,172436,1793
409418,1794,49197,1794,172438,1794
409441,1795,49209,1795,172441,1795
409466,1796,49221,1796,172443,1796
409491,1797,49233,1797,172450,1797
409513,1798,49244,1798,172452,1798
409536,1799,49256,1799,172455,1799
409561,1800,49267,1800,172459,1800
409598,1801,49280,1801,172467,1801
409626,1802,49293,1802,172469,1802
409650,1803,49306,1803,172476,1803
409674,1804,49318,1804,172479,1804
409698,1805,49330,1805,172482,1805
409724,1806,49341,1806,172485,1806
409750,1807,49353,1807,172488,1807
409776,1808,49366,1808,172496,1808
409802,1809,49378,1809,172498,1809
409827,1810,49390,1810,172501,1810
409851,1811,49402,1811,172503,1811
409875,1812,49414,1812,172510,1812
409899,1813,49425,1813,172513,1813
409923,1814,49437,1814,172516,1814
409947,1815,49449,1815,172519,1815
409968,1816,49461,1816,172527,1816
409992,1817,49472,1817,172529,1817
410016,1818,49485,1818,172531,1818
410041,1819,49497,1819,172534,1819
410065,1820,49509,1820,172542,1820
410090,1821,49521,1821,172545,1821
410115,1822,49532,1822,172547,1822
410139,1823,49544,1823,172551,1823
410162,1824,49556,1824,172559,1824
410187,1825,49568,1825,172561,1825
410212,1826,49580,1826,172563,1826
410240,1827,49593,1827,172567,1827
410268,1828,49605,1828,172571,1828
410293,1829,49617,1829,172578,1829
410319,1830,49629,1830,172580,1830
410345,1831,49642,1831,172583,1831
410371,1832,49654,1832,172587,1832
410396,1833,49666,1833,172594,1833
410418,1834,49678,1834,172597,1834
410444,1835,49815,1835,172601,1835
410587,1836,49870,1836,172604,1836
410703,1837,49922,1837,172612,1837
410821,1838,49974,1838,172615,1838
410939,1839,50027,1839,172618,1839
411060,1840,50078,1840,172621,1840
411180,1841,50128,1841,172629,1841
411298,1842,50176,1842,172631,1842
411417,1843,50224,1843,172634,1843
411536,1844,50273,1844,172637,1844
411664,1845,50323,1845,172644,1845
411781,1846,50372,1846,172646,1846
411902,1847,50421,1847,172649,1847
412024,1848,50470,1848,172652,1848
412099,1849,50506,1849,172659,1849
412125,1850,50520,1850,172661,1850
412153,1851,50534,1851,172664,1851
412181,1852,50548,1852,172671,1852
412208,1853,50561,1853,172675,1853
412236,1854,50574,1854,172678,1854
412264,1855,50588,1855,172685,1855
412290,1856,50600,1856,172687,1856
412316,1857,50612,1857,172690,1857
412344,1858,50624,1858,172693,1858
412367,1859,50635,1859,172700,1859
412390,1860,50646,1860,172702,1860
412413,1861,50657,1861,172705,1861
412437,1862,50669,1862,172708,1862
412461,1863,50681,1863,172715,1863
412484,1864,50693,1864,172718,1864
412508,1865,50704,1865,172721,1865
412532,1866,50716,1866,172724,1866
412556,1867,50727,1867,172731,1867
412579,1868,50739,1868,172733,1868
412603,1869,50750,1869,172736,1869
412629,1870,50762,1870,172739,1870
412657,1871,50774,1871,172747,1871
412681,1872,50786,1872,172750,1872
412705,1873,50798,1873,172753,1873
412729,1874,50813,1874,172756,1874
412754,1875,50825,1875,172763,1875
412778,1876,50837,1876,172765,1876
412805,1877,50850,1877,172772,1877
412830,1878,50862,1878,172775,1878
412855,1879,50874,1879,172777,1879
412879,1880,50886,1880,172780,1880
412905,1881,50904,1881,172783,1881
412931,1882,50917,1882,172791,1882
412956,1883,50928,1883,172794,1883
412981,1884,50940,1884,172797,1884
413007,1885,50952,1885,172800,1885
413031,1886,50964,1886,172808,1886
413055,1887,50975,1887,172818,1887
413079,1888,50987,1888,172822,1888
413103,1889,50998,1889,172825,1889
413126,1890,51010,1890,172834,1890
413147,1891,51021,1891,172836,1891
413171,1892,51033,1892,172839,1892
413194,1893,51044,1893,172842,1893
413218,1894,51055,1894,172849,1894
413243,1895,51067,1895,172852,1895
413268,1896,51079,1896,172856,1896
413293,1897,51090,1897,172859,1897
413320,1898,51101,1898,172867,1898
413344,1899,51113,1899,172871,1899
413371,1900,51125,1900,172874,1900
413396,1901,51136,1901,172877,1901
413422,1902,51148,1902,172884,1902
413443,1903,51160,1903,172886,1903
413468,1904,51173,1904,172894,1904
413490,1905,51192,1905,172896,1905
413515,1906,51204,1906,172899,1906
413542,1907,51217,1907,172902,1907
413569,1908,51228,1908,172906,1908
413595,1909,51241,1909,172914,1909
413622,1910,51253,1910,172917,1910
413648,1911,51266,1911,172921,1911
413674,1912,51278,1912,172924,1912
413699,1913,51290,1913,172935,1913
413723,1914,51302,1914,172938,1914
593631,1915,51369,1915,172940,1915
593752,1916,51422,1916,172943,1916
593870,1917,51471,1917,172950,1917
593992,1918,51520,1918,172952,1918
594113,1919,51586,1919,172955,1919
594234,1920,51637,1920,172958,1920
594357,1921,51689,1921,172966,1921
594477,1922,51738,1922,172968,1922
594592,1923,51788,1923,172972,1923
594713,1924,51855,1924,172975,1924
594845,1925,51904,1925,172982,1925
594958,1926,51953,1926,172984,1926
595077,1927,52006,1927,172987,1927
595152,1928,52043,1928,172990,1928
595230,1929,52078,1929,172997,1929
595302,1930,52111,1930,173000,1930
595375,1931,52141,1931,173003,1931
595404,1932,52155,1932,173011,1932
595430,1933,52167,1933,173013,1933
595454,1934,52180,1934,173016,1934
595478,1935,52192,1935,173019,1935
595502,1936,52204,1936,173027,1936
595527,1937,52216,1937,173030,1937
595552,1938,52229,1938,173033,1938
595579,1939,52242,1939,173036,1939
595604,1940,52253,1940,173043,1940
595628,1941,52265,1941,173046,1941
595652,1942,52277,1942,173049,1942
595676,1943,52288,1943,173052,1943
595700,1944,52300,1944,173059,1944
595732,1945,52313,1945,173061,1945
595756,1946,52325,1946,173064,1946
595782,1947,52336,1947,173066,1947
595807,1948,52348,1948,173074,1948
595832,1949,52360,1949,173077,1949
595860,1950,52372,1950,173080,1950
595883,1951,52384,1951,173083,1951
595906,1952,52396,1952,173090,1952
595930,1953,52408,1953,173093,1953
595954,1954,52420,1954,173096,1954
595982,1955,52433,1955,173103,1955
596008,1956,52445,1956,173105,1956
596034,1957,52456,1957,173108,1957
596061,1958,52468,1958,173111,1958
596086,1959,52480,1959,173118,1959
596110,1960,52491,1960,173120,1960
596134,1961,52503,1961,173123,1961
596158,1962,52514,1962,173126,1962
596183,1963,52526,1963,173133,1963
596206,1964,52538,1964,173136,1964
596227,1965,52549,1965,173139,1965
596254,1966,52562,1966,173142,1966
596280,1967,52575,1967,173149,1967
596306,1968,52587,1968,173151,1968
596331,1969,52599,1969,173154,1969
596356,1970,52611,1970,173157,1970
596380,1971,52624,1971,173165,1971
596403,1972,52635,1972,173168,1972
596430,1973,52647,1973,173171,1973
596457,1974,52659,1974,173173,1974
596482,1975,52671,1975,173176,1975
596507,1976,52683,1976,173184,1976
596532,1977,52695,1977,173187,1977
596554,1978,52708,1978,173190,1978
596581,1979,52720,1979,173193,1979
596608,1980,52732,1980,173200,1980
596631,1981,52744,1981,173202,1981
596653,1982,52756,1982,173205,1982
596675,1983,52767,1983,173208,1983
596696,1984,52778,1984,173215,1984
596718,1985,52791,1985,173217,1985
596740,1986,52803,1986,173220,1986
596763,1987,52814,1987,173223,1987
596784,1988,52826,1988,173230,1988
596805,1989,52837,1989,173232,1989
596828,1990,52848,1990,173238,1990
596848,1991,52860,1991,173242,1991
596876,1992,52873,1992,173250,1992
596898,1993,52885,1993,173253,1993
596921,1994,52897,1994,173257,1994
596945,1995,52908,1995,173260,1995
596968,1996,52919,1996,173266,1996
596990,1997,52931,1997,173268,1997
597012,1998,52943,1998,173271,1998
597035,1999,52955,1999,173278,1999
597056,2000,52966,2000,173281,2000
597077,2001,52977,2001,173284,2001
597099,2002,52989,2002,173291,2002
597121,2003,53001,2003,173294,2003
597144,2004,53013,2004,173298,2004
597166,2005,53026,2005,173306,2005
597189,2006,53037,2006,173308,2006
597211,2007,53049,2007,173311,2007
597233,2008,53061,2008,173318,2008
597255,2009,53072,2009,173320,2009
597276,2010,53084,2010,173323,2010
597297,2011,53096,2011,173330,2011
597319,2012,53107,2012,173332,2012
597339,2013,53119,2013,173335,2013
597360,2014,53131,2014,173343,2014
597382,2015,53142,2015,173346,2015
597404,2016,53154,2016,173349,2016
597427,2017,53167,2017,173356,2017
597448,2018,53179,2018,173358,2018
597471,2019,53191,2019,173361,2019
597492,2020,53202,2020,173364,2020
597515,2021,53214,2021,173371,2021
597538,2022,53226,2022,173374,2022
597561,2023,53238,2023,173377,2023
597583,2024,53250,2024,173380,2024
597606,2025,53262,2025,173388,2025
597628,2026,53273,2026,173390,2026
597651,2027,53284,2027,173393,2027
597673,2028,53296,2028,173397,2028
597695,2029,53308,2029,173405,2029
597716,2030,53320,2030,173407,2030
597738,2031,53332,2031,173410,2031
597760,2032,53344,2032,173413,2032
597782,2033,53357,2033,173420,2033
597804,2034,53368,2034,173423,2034
597827,2035,53380,2035,173426,2035
597848,2036,53392,2036,173429,2036
597871,2037,53404,2037,173436,2037
597893,2038,53416,2038,173438,2038
597915,2039,53428,2039,173441,2039
597937,2040,53440,2040,173448,2040
597958,2041,53451,2041,173451,2041
597980,2042,53462,2042,173454,2042
598003,2043,53474,2043,173460,2043
598025,2044,53485,2044,173463,2044
598046,2045,53497,2045,173470,2045
598067,2046,53509,2046,173478,2046
598088,2047,53520,2047,173480,2047
598110,2048,53532,2048,173483,2048
598131,2049,53544,2049,173491,2049
598154,2050,53557,2050,173494,2050
598176,2051,53569,2051,173498,2051
598197,2052,53581,2052,173505,2052
598219,2053,53592,2053,173507,2053
598241,2054,53603,2054,173510,2054
598263,2055,53614,2055,173517,2055
598285,2056,53625,2056,173519,2056
598307,2057,53637,2057,173522,2057
598329,2058,53649,2058,173529,2058
598351,2059,53660,2059,173533,2059
598373,2060,53672,2060,173536,2060
598396,2061,53685,2061,173543,2061
598416,2062,53697,2062,173546,2062
598438,2063,53709,2063,173549,2063
598459,2064,53722,2064,173556,2064
598481,2065,53733,2065,173558,2065
598505,2066,53747,2066,173562,2066
598528,2067,53761,2067,173570,2067
598549,2068,53773,2068,173573,2068
598569,2069,53785,2069,173576,2069
598590,2070,53797,2070,173579,2070
598611,2071,53809,2071,173586,2071
598632,2072,53821,2072,173589,2072
598654,2073,53833,2073,173594,2073
598674,2074,53845,2074,173597,2074
598697,2075,53856,2075,173604,2075
598718,2076,53867,2076,173608,2076
598739,2077,53879,2077,173611,2077
598761,2078,53891,2078,173614,2078
598781,2079,53903,2079,173621,2079
598801,2080,53915,2080,173623,2080
598822,2081,53928,2081,173626,2081
598843,2082,53940,2082,173629,2082
598864,2083,53952,2083,173637,2083
598886,2084,53964,2084,173640,2084
598907,2085,53977,2085,173643,2085
598928,2086,53989,2086,173647,2086
598949,2087,54001,2087,173655,2087
598971,2088,54013,2088,173658,2088
598993,2089,54026,2089,173660,2089
599015,2090,54039,2090,173667,2090
599037,2091,54050,2091,173670,2091
599059,2092,54062,2092,173673,2092
599243,2093,54127,2093,173677,2093
599377,2094,54181,2094,173685,2094
599447,2095,54290,2095,173687,2095
599594,2096,54372,2096,173692,2096
599751,2097,54454,2097,173701,2097
599904,2098,54537,2098,173709,2098
600053,2099,54621,2099,173712,2099
600164,2100,54682,2100,173716,2100
600321,2101,54766,2101,173718,2101
600472,2102,54849,2102,173725,2102
600550,2103,54930,2103,173728,2103
600621,2104,55014,2104,173731,2104
600691,2105,55063,2105,173734,2105
600756,2106,55099,2106,173741,2106
600817,2107,55133,2107,173744,2107
600878,2108,55168,2108,173746,2108
600934,2109,55205,2109,173749,2109
601001,2110,55243,2110,173752,2110
601067,2111,55286,2111,173759,2111
601111,2112,55299,2112,173761,2112
601134,2113,55311,2113,173764,2113
601156,2114,55323,2114,173767,2114
601178,2115,55335,2115,173775,2115
601200,2116,55346,2116,173777,2116
601241,2117,55359,2117,173781,2117
601263,2118,55371,2118,173784,2118
601285,2119,55385,2119,173792,2119
601308,2120,55396,2120,173795,2120
601330,2121,55408,2121,173799,2121
601350,2122,55420,2122,173802,2122
601370,2123,55432,2123,173809,2123
601391,2124,55444,2124,173812,2124
601412,2125,55455,2125,173815,2125
601434,2126,55467,2126,173818,2126
601456,2127,55480,2127,173826,2127
601478,2128,55492,2128,173829,2128
601500,2129,55504,2129,173832,2129
601521,2130,55517,2130,173836,2130
601542,2131,55529,2131,173843,2131
601563,2132,55540,2132,173846,2132
601584,2133,55553,2133,173850,2133
601606,2134,55565,2134,173853,2134
601627,2135,55577,2135,173856,2135
601649,2136,55590,2136,173864,2136
601672,2137,55602,2137,173867,2137
601695,2138,55615,2138,173870,2138
601717,2139,55627,2139,173873,2139
601737,2140,55639,2140,173881,2140
601759,2141,55651,2141,173883,2141
601781,2142,55663,2142,173886,2142
601802,2143,55675,2143,173889,2143
601825,2144,55688,2144,173896,2144
601846,2145,55700,2145,173899,2145
601867,2146,55712,2146,173902,2146
601888,2147,55724,2147,173905,2147
601910,2148,55736,2148,173907,2148
601933,2149,55750,2149,173915,2149
601954,2150,55762,2150,173917,2150
601976,2151,55774,2151,173920,2151
601997,2152,55786,2152,173923,2152
602019,2153,55798,2153,173930,2153
602039,2154,55809,2154,173932,2154
602060,2155,55821,2155,173935,2155
602081,2156,55832,2156,173938,2156
602102,2157,55844,2157,173946,2157
602122,2158,55855,2158,173949,2158
602145,2159,55867,2159,173952,2159
602167,2160,55879,2160,173955,2160
602188,2161,55891,2161,173962,2161
602208,2162,55903,2162,173964,2162
602229,2163,55915,2163,173967,2163
602251,2164,55927,2164,173970,2164
602272,2165,55939,2165,173974,2165
602294,2166,55952,2166,173983,2166
602315,2167,55964,2167,173986,2167
602340,2168,55977,2168,173990,2168
602363,2169,55989,2169,173993,2169
602383,2170,56001,2170,174000,2170
602403,2171,56013,2171,174002,2171
602424,2172,56025,2172,174007,2172
602445,2173,56037,2173,174010,2173
602466,2174,56050,2174,174017,2174
602487,2175,56062,2175,174019,2175
602508,2176,56074,2176,174022,2176
602530,2177,56086,2177,174025,2177
602551,2178,56098,2178,174032,2178
602573,2179,56109,2179,174035,2179
602596,2180,56123,2180,174042,2180
628558,2181,56188,2181,174044,2181
628631,2182,56241,2182,174047,2182
628747,2183,56286,2183,174049,2183
628862,2184,56333,2184,174052,2184
629008,2185,56410,2185,174059,2185
629150,2186,56485,2186,174061,2186
629296,2187,56561,2187,174064,2187
629441,2188,56635,2188,174066,2188
629552,2189,56701,2189,174073,2189
629668,2190,56749,2190,174075,2190
629784,2191,56800,2191,174077,2191
629899,2192,56848,2192,174080,2192
629962,2193,56883,2193,174088,2193
630024,2194,56915,2194,174090,2194
630084,2195,56948,2195,174093,2195
630140,2196,56981,2196,174096,2196
630195,2197,57014,2197,174103,2197
630252,2198,57046,2198,174105,2198
630307,2199,57080,2199,174108,2199
630371,2200,57112,2200,174111,2200
630421,2201,57142,2201,174114,2201
630473,2202,57178,2202,174121,2202
630521,2203,57205,2203,174123,2203
630570,2204,57232,2204,174126,2204
630618,2205,57259,2205,174129,2205
630673,2206,57286,2206,174136,2206
630721,2207,57312,2207,174138,2207
630770,2208,57338,2208,174141,2208
630817,2209,57366,2209,174144,2209
630866,2210,57395,2210,174147,2210
630916,2211,57435,2211,174155,2211
630971,2212,57463,2212,174158,2212
631021,2213,57492,2213,174161,2213
631071,2214,57518,2214,174164,2214
631123,2215,57557,2215,174172,2215
631172,2216,57583,2216,174175,2216
631221,2217,57609,2217,174178,2217
631244,2218,57621,2218,174181,2218
631267,2219,57633,2219,174188,2219
631290,2220,57646,2220,174191,2220
631313,2221,57659,2221,174194,2221
631335,2222,57672,2222,174197,2222
631357,2223,57684,2223,174205,2223
631379,2224,57697,2224,174208,2224
631402,2225,57709,2225,174211,2225
631422,2226,57721,2226,174213,2226
631445,2227,57734,2227,174217,2227
631468,2228,57747,2228,174225,2228
631488,2229,57759,2229,174229,2229
631508,2230,57770,2230,174232,2230
631528,2231,57787,2231,174235,2231
631550,2232,57806,2232,174242,2232
631576,2233,57820,2233,174245,2233
631601,2234,57838,2234,174248,2234
631624,2235,57854,2235,174251,2235
631645,2236,57872,2236,174259,2236
631665,2237,57885,2237,174262,2237
631687,2238,57901,2238,174265,2238
631707,2239,57919,2239,174268,2239
631729,2240,57936,2240,174276,2240
631750,2241,57955,2241,174278,2241
631772,2242,57971,2242,174281,2242
631792,2243,57987,2243,174284,2243
631813,2244,58001,2244,174291,2244
631833,2245,58017,2245,174293,2245
631855,2246,58035,2246,174296,2246
631876,2247,58048,2247,174299,2247
631898,2248,58064,2248,174301,2248
631923,2249,58082,2249,174308,2249
631945,2250,58096,2250,174311,2250
631966,2251,58112,2251,174313,2251
631989,2252,58130,2252,174316,2252
632011,2253,58146,2253,174324,2253
632033,2254,58162,2254,174327,2254
632055,2255,58180,2255,174330,2255
632077,2256,58193,2256,174334,2256
632098,2257,58209,2257,174337,2257
632121,2258,58226,2258,174345,2258
632144,2259,58240,2259,174348,2259
632165,2260,58256,2260,174351,2260
632186,2261,58269,2261,174353,2261
632206,2262,58283,2262,174360,2262
632227,2263,58299,2263,174362,2263
632248,2264,58317,2264,174365,2264
632274,2265,58336,2265,174368,2265
632298,2266,58352,2266,174371,2266
632322,2267,58368,2267,174378,2267
632345,2268,58381,2268,174380,2268
632367,2269,58397,2269,174383,2269
632550,2270,58541,2270,174386,2270
632666,2271,58680,2271,174393,2271
632783,2272,58758,2272,174395,2272
632899,2273,58883,2273,174398,2273
633053,2274,58987,2274,174401,2274
633198,2275,59081,2275,174404,2275
633352,2276,59177,2276,174412,2276
633507,2277,59264,2277,174415,2277
633681,2278,59353,2278,174418,2278
633829,2279,59448,2279,174420,2279
633978,2280,59535,2280,174428,2280
634128,2281,59637,2281,174430,2281
634221,2282,59672,2282,174433,2282
634247,2283,59694,2283,174436,2283
634272,2284,59711,2284,174439,2284
634295,2285,59729,2285,174447,2285
634319,2286,59747,2286,174450,2286
634342,2287,59764,2287,174454,2287
634366,2288,59779,2288,174457,2288
634388,2289,59796,2289,174465,2289
634410,2290,59813,2290,174467,2290
634432,2291,59831,2291,174470,2291
634455,2292,59846,2292,174473,2292
634482,2293,59864,2293,174476,2293
634505,2294,59881,2294,174484,2294
634527,2295,59895,2295,174487,2295
634548,2296,59912,2296,174490,2296
634568,2297,59925,2297,174493,2297
634589,2298,59939,2298,174500,2298
634610,2299,59955,2299,174502,2299
634632,2300,59973,2300,174505,2300
634654,2301,59986,2301,174509,2301
634675,2302,60002,2302,174512,2302
634699,2303,60018,2303,174519,2303
634721,2304,60031,2304,174521,2304
634743,2305,60047,2305,174524,2305
634765,2306,60061,2306,174527,2306
634786,2307,60074,2307,174534,2307
634807,2308,60089,2308,174536,2308
634828,2309,60105,2309,174539,2309
634849,2310,60124,2310,174542,2310
634870,2311,60140,2311,174549,2311
634891,2312,60153,2312,174551,2312
634914,2313,60172,2313,174554,2313
634935,2314,60188,2314,174556,2314
634961,2315,60206,2315,174564,2315
634982,2316,60219,2316,174567,2316
635004,2317,60235,2317,174575,2317
635025,2318,60249,2318,174578,2318
635046,2319,60267,2319,174581,2319
635067,2320,60283,2320,174584,2320
635093,2321,60301,2321,174592,2321
635115,2322,60314,2322,174594,2322
635138,2323,60330,2323,174597,2323
635161,2324,60348,2324,174600,2324
635182,2325,60367,2325,174607,2325
635202,2326,60385,2326,174609,2326
635223,2327,60398,2327,174612,2327
635244,2328,60411,2328,174615,2328
635268,2329,60429,2329,174622,2329
635289,2330,60442,2330,174625,2330
635310,2331,60459,2331,174628,2331
635332,2332,60474,2332,174631,2332
635354,2333,60491,2333,174639,2333
635375,2334,60504,2334,174642,2334
635396,2335,60519,2335,174644,2335
635417,2336,60532,2336,174646,2336
635439,2337,60550,2337,174648,2337
635465,2338,60567,2338,174655,2338
635487,2339,60583,2339,174658,2339
635508,2340,60597,2340,174661,2340
635529,2341,60614,2341,174663,2341
635550,2342,60630,2342,174665,2342
635571,2343,60646,2343,174672,2343
635593,2344,60659,2344,174675,2344
635615,2345,60672,2345,174677,2345
635636,2346,60688,2346,174679,2346
635658,2347,60701,2347,174687,2347
635679,2348,60713,2348,174690,2348
635700,2349,60729,2349,174693,2349
635721,2350,60742,2350,174695,2350
635743,2351,60755,2351,174703,2351
635766,2352,60774,2352,174706,2352
635788,2353,60790,2353,174709,2353
635809,2354,60803,2354,174711,2354
635829,2355,60819,2355,174719,2355
635849,2356,60833,2356,174722,2356
635871,2357,60851,2357,174725,2357
635892,2358,60867,2358,174728,2358
636078,2359,60950,2359,174735,2359
636156,2360,60991,2360,174738,2360
636243,2361,61096,2361,174741,2361
636398,2362,61186,2362,174744,2362
636552,2363,61282,2363,174752,2363
636705,2364,61375,2364,174755,2364
636863,2365,61465,2365,174757,2365
637015,2366,61566,2366,174763,2366
637130,2367,61623,2367,174770,2367
637248,2368,61677,2368,174773,2368
637319,2369,61767,2369,174918,2369
637389,2370,61859,2370,174937,2370
637456,2371,61956,2371,174946,2371
637523,2372,62005,2372,174984,2372
637587,2373,62049,2373,174993,2373
637648,2374,62092,2374,175002,2374
637710,2375,62136,2375,175009,2375
637734,2376,62154,2376,175036,2376
637757,2377,62171,2377,175045,2377
637779,2378,62188,2378,175054,2378
637805,2379,62206,2379,175063,2379
637828,2380,62226,2380,175086,2380
637851,2381,62244,2381,175093,2381
637875,2382,62261,2382,175118,2382
637898,2383,62277,2383,175125,2383
637922,2384,62296,2384,175150,2384
637944,2385,62312,2385,175158,2385
637967,2386,62328,2386,175168,2386
637990,2387,62347,2387,175175,2387
638013,2388,62363,2388,175186,2388
638039,2389,62381,2389,175210,2389
638062,2390,62395,2390,175219,2390
638084,2391,62409,2391,175229,2391
638106,2392,62426,2392,175238,2392
638127,2393,62440,2393,175261,2393
638148,2394,62453,2394,175269,2394
638170,2395,62470,2395,175278,2395
638191,2396,62483,2396,175288,2396
638213,2397,62499,2397,175310,2397
638234,2398,62515,2398,175319,2398
638258,2399,62530,2399,175327,2399
638281,2400,62543,2400,175334,2400
638304,2401,62560,2401,175357,2401
638325,2402,62574,2402,175365,2402
638346,2403,62591,2403,175375,2403
638366,2404,62609,2404,175385,2404
638387,2405,62622,2405,175409,2405
638409,2406,62640,2406,175419,2406
638433,2407,62657,2407,175428,2407
638456,2408,62671,2408,175438,2408
638478,2409,62688,2409,175462,2409
638499,2410,62704,2410,175470,2410
638523,2411,62720,2411,175480,2411
638545,2412,62733,2412,175489,2412
638567,2413,62749,2413,175512,2413
638588,2414,62761,2414,175521,2414
638610,2415,62775,2415,175530,2415
638631,2416,62791,2416,175538,2416
638652,2417,62809,2417,175548,2417
638676,2418,62825,2418,175570,2418
638698,2419,62838,2419,175578,2419
638719,2420,62854,2420,175588,2420
638740,2421,62867,2421,175595,2421
638761,2422,62881,2422,175605,2422
638785,2423,62898,2423,175629,2423
638805,2424,62915,2424,175638,2424
638826,2425,62933,2425,175648,2425
638849,2426,62947,2426,175658,2426
638870,2427,62963,2427,175681,2427
638891,2428,62977,2428,175690,2428
638913,2429,62994,2429,175698,2429
638935,2430,63009,2430,175705,2430
638955,2431,63023,2431,175728,2431
638975,2432,63041,2432,175737,2432
638997,2433,63057,2433,175747,2433
639018,2434,63070,2434,175754,2434
639039,2435,63083,2435,175776,2435
639060,2436,63100,2436,175785,2436
639085,2437,63124,2437,175795,2437
639109,2438,63138,2438,175804,2438
639133,2439,63155,2439,175814,2439
639159,2440,63172,2440,175837,2440
639182,2441,63185,2441,175845,2441
639204,2442,63198,2442,175855,2442
639225,2443,63214,2443,175865,2443
639246,2444,63227,2444,175889,2444
639267,2445,63240,2445,175898,2445
639288,2446,63256,2446,175908,2446
639309,2447,63269,2447,175917,2447
639331,2448,63286,2448,175940,2448
639352,2449,63302,2449,175949,2449
639374,2450,63320,2450,175959,2450
639395,2451,63334,2451,175969,2451
639417,2452,63352,2452,175993,2452
639438,2453,63365,2453,176000,2453
639460,2454,63383,2454,176008,2454
639481,2455,63400,2455,176016,2455
639502,2456,63418,2456,176038,2456
639523,2457,63436,2457,176046,2457
639661,2458,63516,2458,176057,2458
639775,2459,63645,2459,176066,2459
639887,2460,63768,2460,176089,2460
640031,2461,63857,2461,176098,2461
640179,2462,63950,2462,176107,2462
640332,2463,64035,2463,176117,2463
640482,2464,64122,2464,176140,2464
640632,2465,64215,2465,176148,2465
640799,2466,64301,2466,176158,2466
640948,2467,64388,2467,176167,2467
641097,2468,64477,2468,176195,2468
641249,2469,64564,2469,176222,2469
641401,2470,64649,2470,176231,2470
641453,2471,64677,2471,176241,2471
641480,2472,64695,2472,176251,2472
641505,2473,64713,2473,176261,2473
641531,2474,64731,2474,176270,2474
641556,2475,64750,2475,176277,2475
641580,2476,64767,2476,176287,2476
641602,2477,64785,2477,176296,2477
641630,2478,64799,2478,176305,2478
641653,2479,64813,2479,176312,2479
641674,2480,64829,2480,176322,2480
641694,2481,64843,2481,176332,2481
641715,2482,64862,2482,176341,2482
641751,2483,64884,2483,176350,2483
641773,2484,64898,2484,176359,2484
641795,2485,64911,2485,176366,2485
641817,2486,64927,2486,176375,2486
641838,2487,64940,2487,176384,2487
641858,2488,64953,2488,176393,2488
641879,2489,64969,2489,176402,2489
641900,2490,64986,2490,176409,2490
641921,2491,64999,2491,176420,2491
641942,2492,65015,2492,176429,2492
641963,2493,65033,2493,176437,2493
641985,2494,65046,2494,176445,2494
642006,2495,65062,2495,176455,2495
642027,2496,65080,2496,176463,2496
642050,2497,65093,2497,176477,2497
642072,2498,65109,2498,176487,2498
642093,2499,65122,2499,176497,2499
642114,2500,65135,2500,176505,2500
642135,2501,65151,2501,176515,2501
642156,2502,65164,2502,176525,2502
642177,2503,65177,2503,176534,2503
642199,2504,65193,2504,176541,2504
